,시군명,식당,식당_영문명,최후의음식,위도,경도
1591,안산시,용대리황태촌,yongdaelihwangtaechon,0,37.2939504,126.8433563
1592,안산시,독일미,dog-ilmi,갈비구이,37.3315885,126.7929636
1593,안산시,화정동낙지마을,hwajeongdongnagjima-eul,산낙지,37.3490265,126.8223267
1594,안산시,지중해참치,jijunghaechamchi,0,37.3177881,126.8408804
1595,안산시,광양참숯불구이,gwang-yangchamsuchbulgu-i,갈비구이,37.3135327,126.8326094
1596,안산시,장군부대찌개,jang-gunbudaejjigae,갈비구이,37.3325552,126.8104054
1597,안산시,마루야끼,maluyakki,삼겹살,37.3094547,126.8289413
1598,안산시,고잔숯불갈비,gojansuchbulgalbi,삼겹살,37.3151141,126.8235472
1599,안산시,웅가네추어탕,ung-ganechueotang,추어탕,37.3123956,126.8377108
1600,안산시,용추골미궁순대,yongchugolmigungsundae,0,37.3359205,126.8076887
1601,안산시,솔밭낙지마당,solbatnagjimadang,산낙지,37.3185929,126.8364676
1602,안산시,굴다리영양탕,guldaliyeong-yangtang,삼계탕,37.3146478,126.831163
1603,안산시,좋구먼 토속음식,johgumeon tosog-eumsig,삼겹살,37.3143429,126.8384962
1604,안산시,"원할머니보쌈, 족발(중앙점)","wonhalmeonibossam, jogbal(jung-angjeom)","보쌈, 족발",37.3185929,126.8364676
1605,안산시,낙원타코안산중앙점,nag-wontakoansanjung-angjeom,0,37.3178355,126.8360744
1606,안산시,홍록기파티하우스,hongloggipatihauseu,0,37.3150618,126.8247206
1607,안산시,수지동태탕,sujidongtaetang,0,37.3325552,126.8104054
1608,안산시,송탄나여사부대찌개,songtannayeosabudaejjigae,0,37.3010037,126.8117717
1609,안산시,블랙김밥,beullaeggimbab,김밥,37.320007,126.8298308
1610,안산시,홍천덤바우록계탕,hongcheondeombauloggyetang,삼계탕,37.3082817,126.8277709
1611,안산시,홍푸,odusanmaggugsu,"짜장면, 짬뽕",37.3086428,126.8282438
1612,안산시,우리복집,ulibogjib,0,37.3144219,126.8246318
1613,안산시,동천게장,dongcheongejang,0,37.3137835,126.8316049
1614,안산시,어가 아구찜전문,eoga agujjimjeonmun,0,37.3492772,126.8212652
1615,안산시,사조회참치,sajohoechamchi,0,37.3116215,126.8319144
1616,안산시,단원,dan-won,갈비구이,37.3500899,126.8224144
1617,안산시,몽차우,mongchau,"짜장면, 짬뽕",37.3090312,126.8289084
1618,안산시,여울쌈밥,yeoulssambab,제육볶음,37.3583606,126.8220447
1619,안산시,쿠우쿠우 안산점,kuukuu ansanjeom,0,37.3178708,126.8356005
1620,안산시,"처가집,옻닭,백숙,옻오리","cheogajib,ochdalg,baegsug,och-oli",갈비탕,37.3090374,126.8152707
1621,안산시,아바이 명태고추조림,abai myeongtaegochujolim,0,37.3068401,126.8160207
1622,안산시,코돈부르(Codonbur),kodonbuleu(Codonbur),0,37.3185645,126.8355426
1623,안산시,코리안왕돈까스,kolian-wangdonkkaseu,0,37.3410334,126.821601
1624,안산시,AW웨딩컨벤션,AWwedingkeonbensyeon,0,37.3081209,126.8287413
1625,안산시,복요리전문점복청,bog-yolijeonmunjeombogcheong,0,37.318814,126.8273516
1626,안산시,김가네낙지전문점,gimganenagjijeonmunjeom,산낙지,37.3203361,126.8331018
1627,안산시,묵은지찌개마을,mug-eunjijjigaema-eul,0,37.318814,126.8273516
1628,안산시,시골통돼지생삼겹살,sigoltongdwaejisaengsamgyeobsal,삼겹살,37.307118,126.8151063
1629,안산시,해미청,haemicheong,0,37.3329442,126.8113523
1630,안산시,동원횟집,dong-wonhoesjib,0,37.2876988,126.5751594
1631,안산시,윤숙이네손칼국수,yunsug-inesonkalgugsu,칼국수,37.2834512,126.569162
1632,안산시,진짜원조소나무집,jinjjawonjosonamujib,칼국수,37.2387354,126.6138204
1633,안산시,바다회집(북동),badahoejib(bugdong),0,37.2767878,126.5605521
1634,안산시,백합칼국수,baeghabkalgugsu,칼국수,37.275504,126.5691061
1635,안산시,대부맛집청미,daebumasjibcheongmi,0,37.2686207,126.5692471
1636,안산시,33호할머니칼국수,33hohalmeonikalgugsu,칼국수,37.2720311,126.5704902
1637,안산시,여정농원바지락칼국수,yeojeongnong-wonbajilagkalgugsu,칼국수,37.2699518,126.5710433
1638,안산시,샤브랑버섯소고기샤브,syabeulangbeoseos-sogogisyabeu,칼국수,37.2604242,126.5700155
1639,안산시,"원할머니보쌈, 족발(상록수점)","wonhalmeonibossam, jogbal(sanglogsujeom)","보쌈, 족발",37.3012859,126.8658536
1640,안산시,갈릴리바다(생선구이조림),gallillibada(saengseongu-ijolim),장어구이,37.2943732,126.8428253
1641,안산시,이천영양돌솥밥,icheon-yeong-yangdolsotbab,0,37.2824582,126.8469889
1642,안산시,옹골찬설악추어탕,ong-golchanseol-agchueotang,0,37.3475587,126.8706789
1643,안산시,채상궁무한리필,chaesang-gungmuhanlipil,삼겹살,37.3019215,126.8623221
1644,안산시,무교낙지,mugyonagji,산낙지,37.2936795,126.8429396
1645,안산시,우리옥(목포뻘낙지),uliog(mogpoppeolnagji),칼국수,37.294006,126.8444952
1646,안산시,산골송어,sangolsong-eo,0,37.2937625,126.8443266
1647,안산시,구곡산장,gugogsanjang,훈제오리,37.2937616,126.8436612
1648,안산시,마포숯불화로이야기,maposuchbulhwaloiyagi,갈비구이,37.2877907,126.8458277
1649,안산시,해미청,haemicheong,0,37.2937065,126.8722393
1650,안산시,고향순대감자탕,gohyangsundaegamjatang,감자탕,37.2801751,126.8512108
1651,안산시,신촌설렁탕,jong-gajibchueotang,곰탕_설렁탕,37.3083695,126.8523498
1652,안산시,산촌쌈밥,sanchonssambab,제육볶음,37.3027838,126.9157388
1653,안산시,대호식당,daehosigdang,갈비구이,37.2947317,126.8626851
1654,안산시,대부흑염소요리전문점,daebuheug-yeomsoyolijeonmunjeom,훈제오리,37.2941769,126.8442693
1655,안산시,연안생태찌개,yeon-ansaengtaejjigae,0,37.3023148,126.852486
1656,안산시,원조게장정식,wonjogejangjeongsig,0,37.3325,126.7938299
1657,안산시,만해추어탕,manhaechueotang,추어탕,37.3268341,126.7527763
1658,안산시,통일칼국수(안산점),tong-ilkalgugsu(ansanjeom),칼국수,37.3142874,126.7972421
1659,안산시,화정동메밀꽃필무렵,hwajeongdongmemilkkochpilmulyeob,0,37.3586123,126.8216265
1660,안산시,금강산가든,geumgangsangadeun,갈비구이,37.349195,126.8205205
1661,안산시,복전문점복청,hongpu,0,37.3142874,126.7972421
1662,안산시,자매네찌개전문점,jamaenejjigaejeonmunjeom,0,37.3128634,126.7970204
1663,안산시,아리원중화요리,aliwonjunghwayoli,"짜장면, 짬뽕",37.3190878,126.8297427
1664,안산시,단원한정식,dan-wonhanjeongsig,불고기,37.3190878,126.8297427
1665,안산시,홍천감자탕,talbangmaggugsudalg-galbi,감자탕,37.3068116,126.8150732
1666,안산시,아미가일식,amigailsig,0,37.3112054,126.830776
1667,안산시,교동중화반점,jeong-ganejjamppong,"짜장면, 짬뽕",37.3478061,126.8196548
1668,안산시,먹쇠장어,meogsoejang-eo,장어구이,37.3516652,126.82144
1669,안산시,한라산도야지,hanlasandoyaji,삼겹살,37.3369513,126.8044361
1670,안산시,어화일식,eohwailsig,0,37.3146478,126.831163
1671,안산시,제이엘웨딩컨벤션,jeiel-wedingkeonbensyeon,0,37.3143692,126.837966
1672,안산시,오대양참치,odaeyangchamchi,0,37.3112054,126.830776
1673,안산시,진성관,jinseong-gwan,갈비구이,37.3191757,126.828242
1674,안산시,가반한정식,gabanhanjeongsig,제육볶음,37.309066,126.8162746
1675,안산시,통돼지잡는집,tongdwaejijabneunjib,삼겹살,37.336201,126.8084101
1676,안산시,천하일미,cheonhailmi,삼겹살,37.3190878,126.8297427
1677,안산시,니뽕내뽕(안산중앙점),nippongnaeppong(ansanjung-angjeom),"짜장면, 짬뽕",37.3186755,126.837573
1678,안산시,청정한돈,cheongjeonghandon,갈비구이,37.3016732,126.8135182
1679,안산시,용궁,yong-gung,"짜장면, 짬뽕",37.3460608,126.8213858
1680,안산시,상록한정식,sangloghanjeongsig,불고기,37.2907869,126.8298526
1681,안산시,정통일식 다래,jeongtong-ilsig dalae,0,37.3110939,126.8284637
1682,안산시,서래가든,seolaegadeun,갈비탕,37.2380711,126.6173512
1683,안산시,진장어,jinjang-eo,장어구이,37.3347852,126.8577699
1684,안산시,한우촌숯불갈비,han-uchonsuchbulgalbi,갈비구이,37.3101469,126.8692893
1685,안산시,"별장보쌈, 족발","byeoljangbossam, jogbal","보쌈, 족발",37.2937612,126.8433792
1686,안산시,청정칼국수,cheongjeongkalgugsu,칼국수,37.3370893,126.8557343
1687,안산시,맛수원왕갈비,mas-suwon-wang-galbi,갈비구이,37.3062577,126.8496582
1688,안산시,개성손만두요리전문점,gaeseongsonmanduyolijeonmunjeom,0,37.3289516,126.8475135
1689,안산시,서울깍두기,seoulkkagdugi,0,37.3077899,126.8500161
1690,안산시,뜨락,tteulag,0,37.3134278,126.8480756
1691,안산시,안동국밥(월피점),andong-gugbab(wolpijeom),곰탕_설렁탕,37.3289215,126.8452118
1692,안산시,명태본가,myeongtaebonga,0,37.3353968,126.842964
1693,안산시,곱팽이더덕두루치기,gobpaeng-ideodeogduluchigi,0,37.3289215,126.8452118
1694,안산시,새벽순댓국,saebyeogsundaesgug,0,37.31259,126.8481901
1695,안산시,육덕봉,yugdeogbong,갈비구이,37.3083413,126.858599
1696,안산시,갈비락,galbilag,갈비구이,37.3024016,126.8499029
1697,안산시,마포네숯불갈비,maponesuchbulgalbi,갈비구이,37.3441149,126.8216049
1698,안산시,청궁중화요리,cheong-gungjunghwayoli,"짜장면, 짬뽕",37.3031475,126.8113828
1699,안성시,안성면옥,anseongmyeon-og,갈비구이,37.0148321,127.27285
1700,안성시,꼬꼬네,kkokkone,0,36.9988573,127.1692485
1701,안성시,빛고을가든,bichgo-eulgadeun,0,37.0354349,127.2627399
1702,안성시,천안문,cheon-anmun,"짜장면, 짬뽕",37.0166648,127.2631817
1703,안성시,소나무향기,sonamuhyang-gi,갈비구이,37.1042655,127.2549313
1704,안성시,안성맞춤한우촌,anseongmajchumhan-uchon,갈비구이,37.0366615,127.371252
1705,안성시,옹기골추어탕,ong-gigolchueotang,추어탕,37.0039694,127.2902369
1706,안성시,본초,boncho,갈비구이,36.9999668,127.223771
1707,안성시,솔리,solli,0,37.0817129,127.4758016
1708,안성시,동성한우촌,dongseonghan-uchon,갈비구이,36.9913834,127.3179239
1709,안성시,마당냉면갈비,madangnaengmyeongalbi,"물냉면, 비빔냉면",37.016859,127.2650139
1710,안성시,약산골,yagsangol,갈비탕,37.0048819,127.2659053
1711,안성시,오리사냥,olisanyang,훈제오리,36.9750023,127.317789
1712,안성시,명품관,myeongpumgwan,갈비구이,37.0265442,127.1648248
1713,안성시,(주)영풍 안성상휴게소(한식당코너),(ju)yeongpung anseongsanghyugeso(hansigdangkoneo),곰탕_설렁탕,37.076124,127.1328017
1714,안성시,굴마을 안성이화점,gulma-eul anseong-ihwajeom,0,37.0038879,127.2904276
1715,안성시,해뜨는 아침,haetteuneun achim,0,37.0369379,127.3258449
1716,안성시,독쟁이 추어탕,dogjaeng-i chueotang,추어탕,36.9771387,127.3070947
1717,안성시,안성궁,anseong-gung,삼겹살,37.0107729,127.2021058
1718,안성시,도토리,dotoli,0,37.0362156,127.4240309
1719,안성시,착한낙지,chaghannagji,산낙지,36.9860008,127.2675701
1720,안성시,대림쌈밥,daelimssambab,제육볶음,37.0149066,127.2034425
1721,안성시,보나카바,bonakaba,0,37.0182986,127.2855713
1722,안성시,호동이네,hodong-ine,제육볶음,37.0400489,127.3566112
1723,안성시,안성한우전문점 허브,anseonghan-ujeonmunjeom heobeu,갈비구이,36.9956329,127.1547725
1724,안성시,(주)창진산장휴게소(싼타나레스토랑),haesongchamchi,0,37.0605171,127.1755781
1725,안성시,장수촌,jangsuchon,삼계탕,37.0140194,127.2307108
1726,안성시,안성(하)휴게소2,anseong(ha)hyugeso2,곰탕_설렁탕,37.0134141,127.1449762
1727,안성시,돌담집,doldamjib,훈제오리,36.9630819,127.2775742
1728,안성시,일죽한우타운,iljughan-utaun,갈비구이,37.0961557,127.4782985
1729,안성시,마로니에,malonie,0,37.0060563,127.2685721
1730,안양시,희래등,huilaedeung,"짜장면, 짬뽕",37.3750326,126.9571686
1731,안양시,남촌칼국수,namchonkalgugsu,칼국수,37.3818313,126.9477591
1732,안양시,주식회사 제이에이푸드시스템,jusighoesa jeieipudeusiseutem,0,37.3893071,126.9425366
1733,안양시,일등추어탕,ildeungchueotang,추어탕,37.3865806,126.9500027
1734,안양시,내츄럴푸드,naechyuleolpudeu,0,37.3700823,126.9482531
1735,안양시,바우네나주곰탕,baunenajugomtang,훈제오리,37.3781399,126.9541974
1736,안양시,모듬생선구이밥상,modeumsaengseongu-ibabsang,0,37.3773384,126.9550334
1737,안양시,"뽕잎사랑샤브칼국수보쌈, 족발냉면","ppong-ipsalangsyabeukalgugsubossam, jogbalnaengmyeon",0,37.3929195,126.9622056
1738,안양시,어죽이네철렵국,eojug-inecheollyeobgug,매운탕,37.3932172,126.9631428
1739,안양시,안박사고기집,anbagsagogijib,갈비찜,37.3935869,126.9641702
1740,안양시,우리콩손두부,ulikongsondubu,0,37.4057793,126.9699468
1741,안양시,사계절집밥시스템,sagyejeoljibbabsiseutem,제육볶음,37.3961913,126.9654789
1742,안양시,청국장과보리밥,cheong-gugjang-gwabolibab,제육볶음,37.3916901,126.9516478
1743,안양시,청림,cheonglim,삼겹살,37.3975546,126.932253
1744,안양시,착한낙지안양점,chaghannagjian-yangjeom,산낙지,37.3984171,126.9440878
1745,안양시,(주)풍성한,(ju)pungseonghan,불고기,37.3976641,126.9344777
1746,안양시,우당,udang,갈비구이,37.3977804,126.9330886
1747,안양시,농협안심한우마을,nonghyeob-ansimhan-uma-eul,갈비구이,37.3925231,126.9413935
1748,안양시,누렁소마루,nuleongsomalu,갈비구이,37.3945228,126.9402626
1749,안양시,월수금(비산점),wolsugeum(bisanjeom),삼겹살,37.4035281,126.9490082
1750,안양시,장수천한방민물장어숯불구이,jangsucheonhanbangminmuljang-eosuchbulgu-i,장어구이,37.4032763,126.9499458
1751,안양시,봉가진,bong-gajin,불고기,37.4094666,126.9508676
1752,안양시,파티엘하우스,patielhauseu,0,37.3921966,126.9564807
1753,안양시,(주)이바돔감자탕 평촌점,(ju)ibadomgamjatang pyeongchonjeom,감자탕,37.3950017,126.9648358
1754,안양시,낙지한마리수제비,nagjihanmalisujebi,산낙지,37.3929153,126.9800594
1755,안양시,본가청기와감자탕,bongacheong-giwagamjatang,감자탕,37.3919746,126.9436186
1756,안양시,파파셰프(papa chef),papasyepeu(papa chef),0,37.3841934,126.9511222
1757,안양시,한패(호계점),hanpae(hogyejeom),삼겹살,37.3683367,126.9536731
1758,안양시,이정래식당(호계점),ijeonglaesigdang(hogyejeom),삼겹살,37.3693384,126.9575334
1759,안양시,아라닭갈비앤쭈꾸미,aladalg-galbiaenjjukkumi,닭갈비,37.3989112,126.9620556
1760,안양시,더?참치,deo?chamchi,0,37.3941091,126.9628148
1761,안양시,새마을식당(평촌역점),saema-eulsigdang(pyeongchon-yeogjeom),삼겹살,37.3932172,126.9631428
1762,안양시,"놀부보쌈, 족발","nolbubossam, jogbal",훈제오리,37.3931074,126.9238667
1763,안양시,우리한우,ulihan-u,갈비구이,37.4001938,126.9308727
1764,안양시,화진가든,hwajingadeun,갈비구이,37.4117759,126.9109815
1765,안양시,돌배기집안양일번가점,dolbaegijib-an-yang-ilbeongajeom,삼겹살,37.4000806,126.9229559
1766,안양시,전원,keunson-olinongjang,산낙지,37.404971,126.9200367
1767,안양시,사대부,sadaebu,0,37.400803,126.9126777
1768,안양시,궁중삼계탕,gungjungsamgyetang,삼계탕,37.4087426,126.9149837
1769,안양시,택이네조개전골,gungdol-aguhaemuljjim,0,37.418497,126.9228121
1770,안양시,40년전통할머니추어탕,40nyeonjeontonghalmeonichueotang,추어탕,37.4111637,126.9115132
1771,안양시,동흥관수타짜장,dongheung-gwansutajjajang,"짜장면, 짬뽕",37.4239405,126.912311
1772,안양시,차오불쭈꾸미,chaobuljjukkumi,주꾸미볶음,37.425076,126.9125921
1773,안양시,노블레스,nobeulleseu,0,37.4194925,126.9295664
1774,안양시,돈도담,dondodam,삼겹살,37.401358,126.8974528
1775,안양시,더춘장,deochunjang,"짜장면, 짬뽕",37.4002242,126.92212
1776,안양시,락천수타,lagcheonsuta,"짜장면, 짬뽕",37.4267171,126.9142283
1777,안양시,야나기참치,yanagichamchi,0,37.4036933,126.9559202
1778,안양시,샤우칭,syauching,"짜장면, 짬뽕",37.4052754,126.9721156
1779,안양시,연건삼계탕,yeongeonsamgyetang,삼계탕,37.3972447,126.9630842
1780,안양시,동천홍,dongcheonhong,"짜장면, 짬뽕",37.383774,126.9612847
1781,안양시,토담골한정식,todamgolhanjeongsig,제육볶음,37.392529,126.9540864
1782,안양시,데리야끼(롯데평촌점),deliyakki(losdepyeongchonjeom),0,37.3901398,126.950418
1783,안양시,(유)아웃백스테이크하우스(평촌점),dongtaejjigae yumyeonghanjib(bonjeom),0,37.3918355,126.9546967
1784,안양시,발리드메,ballideume,0,37.3894738,126.9521687
1785,안양시,마벨리에,mabellie,0,37.3922249,126.9596765
1786,안양시,천수한방삼계탕(평촌점),cheonsuhanbangsamgyetang(pyeongchonjeom),삼계탕,37.3924415,126.9608395
1787,안양시,뽕잎사랑안양예술공원점,ppong-ipsalang-an-yang-yesulgong-wonjeom,0,37.4186322,126.9227893
1788,안양시,한맛,hanmas,삼겹살,37.3782238,126.9614458
1789,안양시,비소원,bisowon,갈비구이,37.4050223,126.9691113
1790,안양시,춘향골 남원추어탕,suwonseong,추어탕,37.4026667,126.9573439
1791,안양시,육화몽,yughwamong,삼겹살,37.4053295,126.9724431
1792,안양시,함흥옥,hamheung-og,갈비구이,37.3970227,126.9746148
1793,안양시,한송정,gubongsansigdang,갈비구이,37.3972447,126.9630842
1794,안양시,화평동왕냉면,hwapyeongdong-wangnaengmyeon,갈비구이,37.403554,126.9703656
1795,안양시,백년식당서서갈비,baegnyeonsigdangseoseogalbi,갈비구이,37.4040771,126.9723645
1796,안양시,청담설농탕,cheongdamseolnongtang,곰탕_설렁탕,37.4019154,126.9755616
1797,안양시,한돈만,handonman,삼겹살,37.3989422,126.9757208
1798,안양시,고기랑해물이랑,gogilanghaemul-ilang,삼겹살,37.3996635,126.9780019
1799,안양시,테이블아레테,teibeul-alete,0,37.3970227,126.9746148
1800,안양시,샤브향,syabeuhyang,0,37.3970227,126.9746148
1801,안양시,그식당,geusigdang,0,37.383774,126.9612847
1802,안양시,참치한마리 선어도일식,chamchihanmali seon-eodoilsig,0,37.383774,126.9612847
1803,안양시,임가네착한상차림,imganechaghansangchalim,갈비찜,37.3829721,126.9614206
1804,안양시,김경자양푼이찜갈비,gimgyeongjayangpun-ijjimgalbi,갈비찜,37.3830535,126.9624255
1805,안양시,사계절집밥,sagyejeoljibbab,제육볶음,37.3904185,126.9491192
1806,안양시,착한동안부페,chaghandong-anbupe,제육볶음,37.3916901,126.9516478
1807,안양시,참항제주뚝배기,chamhangjejuttugbaegi,갈비찜,37.392529,126.9540864
1808,안양시,스쿨푸드(평촌롯데점),seukulpudeu(pyeongchonlosdejeom),제육볶음,37.3901398,126.950418
1809,안양시,(주)캘리스코사보텐(롯데백화점평촌점),(ju)kaelliseukosaboten(losdebaeghwajeompyeongchonjeom),0,37.3901398,126.950418
1810,안양시,끌레드쉐프,kkeulledeuswepeu,0,37.3901398,126.950418
1811,안양시,(주)해우리평촌,(ju)haeulipyeongchon,제육볶음,37.3901398,126.950418
1812,안양시,병천순대,byeongcheonsundae,0,37.3903567,126.9518971
1813,안양시,병천순대,byeongcheonsundae,0,37.3905564,126.9553976
1814,안양시,가빈참치,gabinchamchi,0,37.3903577,126.9543927
1815,안양시,유락복집,yulagbogjib,칼국수,37.3982172,126.9613445
1816,안양시,서울남산희래등,seoulnamsanhuilaedeung,"짜장면, 짬뽕",37.3921966,126.9564807
1817,안양시,해조,haejo,0,37.3939464,126.9612791
1818,안양시,웰빙참치,welbingchamchi,0,37.367337,126.9547236
1819,안양시,쪽갈비전문점예감,jjoggalbijeonmunjeom-yegam,갈비찜,37.367337,126.9547236
1820,안양시,이왕은돈가,iwang-eundonga,"보쌈, 족발",37.3625288,126.9632831
1821,안양시,여정,yeojeong,삼계탕,37.4000226,126.9727276
1822,안양시,남원추어탕,nam-wonchueotang,추어탕,37.4060775,126.9730301
1823,안양시,우루루,ululu,"짜장면, 짬뽕",37.4011902,126.9605861
1824,안양시,미소육화평촌점,misoyughwapyeongchonjeom,갈비구이,37.3993907,126.9682216
1825,안양시,복어촌평촌역점,bog-eochonpyeongchon-yeogjeom,0,37.3942529,126.9617306
1826,안양시,참치가게,chamchigage,0,37.3937754,126.9618664
1827,안양시,사조참치,sajochamchi,0,37.3936135,126.9627586
1828,안양시,뜰식당,tteulsigdang,제육볶음,37.3932172,126.9631428
1829,안양시,자연농장고향밥상,jayeonnongjang-gohyangbabsang,0,37.4003015,126.9302628
1830,안양시,여자수산,yeojasusan,0,37.3977171,126.9326708
1831,안양시,홍천참숯화로구이,hongcheonchamsuchhwalogu-i,갈비구이,37.3968284,126.9385667
1832,안양시,관악관,gwan-aggwan,불고기,37.4032488,126.9489519
1833,안양시,이바돔감자탕(안양비산점),ibadomgamjatang(an-yangbisanjeom),감자탕,37.4017729,126.952951
1834,안양시,산채고을,sanchaego-eul,제육볶음,37.410494,126.9513639
1835,안양시,일식송수사,ilsigsongsusa,0,37.4005536,126.9465031
1836,안양시,우리수산산오징어,ulisusansan-ojing-eo,0,37.3990295,126.9434775
1837,안양시,통큰낙지,tongkeunnagji,산낙지,37.4126386,126.9519837
1838,안양시,명빈,myeongbin,0,37.3838638,126.9604265
1839,안양시,산해원,sanhaewon,"짜장면, 짬뽕",37.3905564,126.9553976
1840,안양시,안양맛집바다향왕코다리,an-yangmasjibbadahyang-wangkodali,0,37.4099171,126.9508447
1841,안양시,사랑방(우한판),salangbang(uhanpan),갈비구이,37.3889134,126.9737257
1842,안양시,진성장어,jinseongjang-eo,장어구이,37.3887777,126.9712867
1843,안양시,목장이야기정육식당,mogjang-iyagijeong-yugsigdang,갈비구이,37.3949689,126.9765918
1844,안양시,옛골가마솥뼈다귀,hwang-uchon,감자탕,37.3948607,126.9761175
1845,안양시,서호돈가스,seohodongaseu,피자,37.3922204,126.974944
1846,안양시,콩갈아맷돌되비지,kong-gal-amaesdoldoebiji,삼겹살,37.3690324,126.9584254
1847,안양시,킹콩부대찌개(안양IT밸리점),kingkongbudaejjigae(an-yangITbaellijeom),0,37.3708391,126.9481171
1848,안양시,훼미리,hwemili,0,37.3703074,126.947982
1849,안양시,소나무푸드,sonamupudeu,제육볶음,37.3715256,126.9520679
1850,안양시,웰빙시골우렁쌈밥,welbingsigol-uleongssambab,제육볶음,37.3732216,126.9571697
1851,안양시,(주)햄바라기,(ju)haembalagi,0,37.3933339,126.9619231
1852,안양시,마사모또,masamotto,0,37.3929195,126.9622056
1853,안양시,산수정,sansujeong,0,37.4196899,126.9282558
1854,안양시,파라다이스웨딩부페,paladaiseuwedingbupe,0,37.394162,126.9245658
1855,안양시,진부령동태찜탕전문점,jinbulyeongdongtaejjimtangjeonmunjeom,0,37.3852467,126.9320613
1856,안양시,백억한우식당,baeg-eoghan-usigdang,삼겹살,37.4008587,126.9149251
1857,안양시,방일해장국,bang-ilhaejang-gug,곰탕_설렁탕,37.4074144,126.910151
1858,안양시,홍가네바지락칼국수,hong-ganebajilagkalgugsu,0,37.3991069,126.9221438
1859,안양시,곤지암할매소머리국밥,gonjiamhalmaesomeoligugbab,곰탕_설렁탕,37.3936658,126.9235612
1860,안양시,바우네나주곰탕안양사거리점,baunenajugomtang-an-yangsageolijeom,곰탕_설렁탕,37.402446,126.9168997
1861,안양시,개성면옥,gaeseongmyeon-og,불고기,37.4028606,126.9171816
1862,안양시,쌈도둑,ssamdodug,제육볶음,37.4255541,126.9133372
1863,안양시,별난명가불백,byeolnanmyeong-gabulbaeg,제육볶음,37.3849765,126.9320955
1864,안양시,사조참치,sajochamchi,0,37.3988287,126.9237026
1865,안양시,털보김환수꽃게아구전문점,teolbogimhwansukkochgeagujeonmunjeom,0,37.4105513,126.9118979
1866,안양시,조마루뼈다귀,jomaluppyeodagwi,감자탕,37.397828,126.922868
1867,안양시,청정칼국수,cheongjeongkalgugsu,칼국수,37.3856699,126.9315077
1868,안양시,한울타리,han-ultali,제육볶음,37.404971,126.9200367
1869,안양시,다래,dalae,0,37.404971,126.9200367
1870,안양시,태종각,taejong-gag,"짜장면, 짬뽕",37.3898284,126.9401423
1871,안양시,채선당샤브안양점,chaeseondangsyabeuan-yangjeom,0,37.3998622,126.9198391
1872,안양시,미미성,mimiseong,"짜장면, 짬뽕",37.4002173,126.912701
1873,안양시,신선설농탕,sinseonseolnongtang,곰탕_설렁탕,37.4001684,126.9197371
1874,안양시,흥부가,heungbuga,불고기,37.4218857,126.911534
1875,안양시,허서방추어탕메기매운탕,heoseobangchueotangmegimaeuntang,매운탕,37.4178277,126.9190398
1876,안양시,연성푸드,yeonseongpudeu,0,37.3843641,126.9326155
1877,안양시,"울릉도오징어보쌈, 족발","ulleungdoojing-eobossam, jogbal",0,37.3996655,126.9221432
1878,안양시,원차우,wonchau,"짜장면, 짬뽕",37.4231923,126.9118375
1879,안양시,해도,haedo,0,37.3952785,126.923424
1880,안양시,원조보리밥,wonjobolibab,0,37.4174944,126.9191531
1881,안양시,나주곰탕,najugomtang,곰탕_설렁탕,37.3956386,126.9229493
1882,안양시,설악추어탕,seol-agchueotang,추어탕,37.3929741,126.9423417
1883,안양시,운동장화로구이,undongjanghwalogu-i,삼겹살,37.4036629,126.9481723
1884,안양시,장어명가,jang-eomyeong-ga,장어구이,37.4132512,126.9515879
1885,안양시,장강중화요리,jang-gangjunghwayoli,"짜장면, 짬뽕",37.4041953,126.9498435
1886,안양시,명가원설농탕,myeong-gawonseolnongtang,곰탕_설렁탕,37.4021683,126.9504548
1887,안양시,육대장,yugdaejang,0,37.4005274,126.9480955
1888,안양시,(주)토다이(평촌점),dawonjeong-yugsigdang,0,37.4017729,126.952951
1889,안양시,홍도해물,gajangmas-issneunjogbal,산낙지,37.4036357,126.9478109
1890,안양시,올라쿠치나,ollakuchina,피자,37.4138279,126.9519264
1891,안양시,씨제이푸드빌(주) 빕스 비산점,ssijeipudeubil(ju) bibseu bisanjeom,0,37.3999678,126.9460292
1892,안양시,이조성쑥돌밥설렁탕,ijoseongssugdolbabseolleongtang,곰탕_설렁탕,37.3990838,126.9440873
1893,안양시,씨제이푸드빌(주)빕스(인덕원점),ssijeipudeubil(ju)bibseu(indeog-wonjeom),0,37.3901119,126.9740866
1894,안양시,동남갈비,dongnamgalbi,갈비구이,37.4198329,126.9264482
1895,안양시,뜰안채,bogjisundubu,삼겹살,37.3841961,126.9382274
1896,안양시,영광수산 장어1번가,yeong-gwangsusan jang-eo1beonga,장어구이,37.4244912,126.9136774
1897,안양시,뚝섬일호갈비,ttugseom-ilhogalbi,갈비구이,37.3905281,126.9344278
1898,안양시,매운통돼지볶음,maeuntongdwaejibokk-eum,삼겹살,37.3942502,126.9217312
1899,안양시,약선오리,yagseon-oli,삼계탕,37.4018342,126.9181767
1900,안양시,율목바다매운탕,yulmogbadamaeuntang,매운탕,37.4086883,126.9146788
1901,안양시,지호한방삼계탕,jihohanbangsamgyetang,삼계탕,37.3849136,126.9324004
1902,안양시,박달감자탕,bagdalgamjatang,감자탕,37.4085539,126.8846228
1903,안양시,"돈통마늘보쌈, 족발","dontongmaneulbossam, jogbal","보쌈, 족발",37.4197171,126.9284478
